Label_0,Label,Frequency,Effective_1
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Lost,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Rally,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Won,1,
ReturnShot,Count_FH,19,
ReturnShot,Count_BH,9,
ReturnShot,Count_Slice,6,
ReturnShot_First,Count_FH,11,
ReturnShot_First,Count_BH,8,
ReturnShot_First,Count_Slice,3,
ReturnShot_Second,Count_FH,8,
ReturnShot_Second,Count_BH,3,
ReturnShot_Second,Count_Slice,1,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Lost,15,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Won,2,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Lost,2,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Won,1,
RallyLen_Breakdown,RallyLen_Return_Lost,21,
RallyLen_Breakdown,RallyLen_Return_Won,11,
RallyLen_Breakdown,RallyLen_Serve_Lost,13,
RallyLen_Breakdown,RallyLen_Serve_Won,10,
AverageRally_Length,CountandSum_Return,36,55.0
AverageRally_Length,CountandSum_Serve,39,96.0
ShotBreakdown_Frequency,FH_Freq,49,
ShotBreakdown_Frequency,Serve_Freq,39,
ShotBreakdown_Frequency,Return_Freq,36,
ShotBreakdown_Frequency,BH_Freq,21,
ShotBreakdown_Frequency,Slice_Freq,8,
ShotBreakdown_Frequency,Volley_Freq,2,
ServeReturn_ShotEff,TotalReturn_BH,9,-30.0
ServeReturn_ShotEff,TotalReturn_FH,19,-39.0
ServeReturn_ShotEff,TotalReturn_Slice,6,30.0
ServeReturn_ShotEff,TotalServe_BH,6,0.0
ServeReturn_ShotEff,TotalServe_FH,19,-20.0
ServeReturn_ShotEff,TotalServe_Serve,11,50.0
ServeReturn_ShotEff,TotalServe_Slice,3,-15.0
ServeReturn_ShotEff,FirstReturn_BH,8,-20.0
ServeReturn_ShotEff,FirstReturn_FH,11,-45.0
ServeReturn_ShotEff,FirstReturn_Slice,3,-10.0
ServeReturn_ShotEff,FirstServe_BH,3,0.0
ServeReturn_ShotEff,FirstServe_FH,16,-40.0
ServeReturn_ShotEff,FirstServe_Serve,7,75.0
ServeReturn_ShotEff,SecondReturn_BH,1,-10.0
ServeReturn_ShotEff,SecondReturn_FH,8,6.0
ServeReturn_ShotEff,SecondReturn_Slice,3,40.0
ServeReturn_ShotEff,SecondServe_BH,3,0.0
ServeReturn_ShotEff,SecondServe_FH,3,20.0
ServeReturn_ShotEff,SecondServe_Serve,4,-25.0
ServeReturn_ShotEff,SecondServe_Slice,3,-15.0
HRTimeSpentInZone,Hard Effort 80-90%,1311,
HRTimeSpentInZone,Max Effort 90%+,1364,
HRTimeSpentInZone,Moderate Effort 70-80%,386,
HRTimeSpentInZone,Very Light <60%,23,
Wins_byHRZone_Freq,Hard Effort 80-90%_Won,15,
Wins_byHRZone_Freq,Max Effort 90%+_Won,6,
Wins_byHRZone_Freq,Moderate Effort 70-80%_Won,3,
Mistakes_byHRZone_Freq,Hard Effort 80-90%_Lost_thru_Mistake,23,
Mistakes_byHRZone_Freq,Max Effort 90%+_Lost_thru_Mistake,22,
Mistakes_byHRZone_Freq,Moderate Effort 70-80%_Lost_thru_Mistake,6,
TotalPts_byHRZone_Freq,Hard Effort 80-90%_TotalPts,38,
TotalPts_byHRZone_Freq,Max Effort 90%+_TotalPts,28,
TotalPts_byHRZone_Freq,Moderate Effort 70-80%_TotalPts,9,
Missing,NoSensor,0,0.0
Missing,NoShots,0,0.0
age,45,0,0.0
gender,MALE,0,0.0
rating_lev,14.6,0,0.0
rating_typ,GERMANY,0,0.0
matchResult,LOSE,0,0.0
matchLevel,MUCH_STRONGER,0,0.0
matchSurface,CARPET,0,0.0
matchType,COMPETITIVE,0,0.0
